event_id,active_year,date_prec,time_unique_id,date_start,date_end
418628,1,1,1205,23.11.2014,23.11.2014
418630,1,1,1206,23.11.2014,23.11.2014
418631,1,1,1207,23.11.2014,23.11.2014
418632,1,1,1208,23.11.2014,23.11.2014
418633,1,1,1209,23.11.2014,23.11.2014
418635,1,1,1210,23.11.2014,23.11.2014
418641,1,2,1211,23.11.2014,25.11.2014
418636,1,1,1212,24.11.2014,24.11.2014
156759,1,1,1213,24.11.2014,24.11.2014
156760,1,2,1214,24.11.2014,25.11.2014
156761,1,2,1215,25.11.2014,26.11.2014
156696,1,1,1216,25.11.2014,25.11.2014
418638,1,1,1217,25.11.2014,25.11.2014
418639,1,1,1218,25.11.2014,25.11.2014
418642,1,1,1219,25.11.2014,25.11.2014
418643,1,1,1220,25.11.2014,25.11.2014
418648,1,1,1221,26.11.2014,26.11.2014
156791,1,1,1222,26.11.2014,26.11.2014
156792,1,1,1223,27.11.2014,27.11.2014
156793,1,1,1224,27.11.2014,27.11.2014
418650,1,1,1225,27.11.2014,27.11.2014
418651,1,1,1226,27.11.2014,27.11.2014
418652,1,1,1227,28.11.2014,28.11.2014
418654,1,1,1228,28.11.2014,28.11.2014
418655,1,1,1229,29.11.2014,29.11.2014
418665,1,1,1230,29.11.2014,29.11.2014
418667,1,1,1231,29.11.2014,29.11.2014
418672,1,1,1232,29.11.2014,29.11.2014
418674,1,1,1233,29.11.2014,29.11.2014
418676,1,1,1234,29.11.2014,29.11.2014
418679,1,2,1235,29.11.2014,1.12.2014
418680,1,2,1236,29.11.2014,1.12.2014
418813,1,1,1237,29.11.2014,29.11.2014
418677,1,1,1238,30.11.2014,30.11.2014
156798,1,1,1239,30.11.2014,30.11.2014
156800,1,1,1240,30.11.2014,30.11.2014
156802,1,2,1241,30.11.2014,1.12.2014
418778,1,2,1242,1.12.2014,3.12.2014
418775,1,1,1243,2.12.2014,2.12.2014
418776,1,1,1244,2.12.2014,2.12.2014
418777,1,1,1245,2.12.2014,2.12.2014
156806,1,1,1246,2.12.2014,2.12.2014
418779,1,1,1247,3.12.2014,3.12.2014
418780,1,1,1248,3.12.2014,3.12.2014
418781,1,1,1249,3.12.2014,3.12.2014
418782,1,1,1250,4.12.2014,4.12.2014
418783,1,1,1251,4.12.2014,4.12.2014
418784,1,1,1252,4.12.2014,4.12.2014
418785,1,1,1253,5.12.2014,5.12.2014
156834,1,1,1254,5.12.2014,5.12.2014
156835,1,1,1255,5.12.2014,5.12.2014
418786,1,1,1256,6.12.2014,6.12.2014
418787,1,1,1257,7.12.2014,7.12.2014
418793,1,1,1258,8.12.2014,8.12.2014
418795,1,1,1259,8.12.2014,8.12.2014
156955,1,4,1260,8.12.2014,24.12.2014
418799,1,1,1261,10.12.2014,10.12.2014
418800,1,1,1262,10.12.2014,10.12.2014
418810,1,1,1263,10.12.2014,10.12.2014
418814,1,1,1264,12.12.2014,12.12.2014
418815,1,1,1265,12.12.2014,12.12.2014
418817,1,1,1266,14.12.2014,14.12.2014
418818,1,1,1267,14.12.2014,14.12.2014
418822,1,1,1268,14.12.2014,14.12.2014
418823,1,2,1269,15.12.2014,17.12.2014
156845,1,1,1270,16.12.2014,16.12.2014
418826,1,1,1271,18.12.2014,18.12.2014
418827,1,1,1272,18.12.2014,18.12.2014
418884,1,1,1273,18.12.2014,18.12.2014
418885,1,1,1274,18.12.2014,18.12.2014
418886,1,1,1275,18.12.2014,18.12.2014
418887,1,1,1276,18.12.2014,18.12.2014
418888,1,1,1277,19.12.2014,19.12.2014
418889,1,1,1278,19.12.2014,19.12.2014
418890,1,1,1279,19.12.2014,19.12.2014
418891,1,1,1280,23.12.2014,23.12.2014
418892,1,1,1281,25.12.2014,25.12.2014
418893,1,1,1282,25.12.2014,25.12.2014
418894,1,1,1283,25.12.2014,25.12.2014
419853,1,1,1284,26.12.2014,26.12.2014
418902,1,1,1285,28.12.2014,28.12.2014
418904,1,1,1286,28.12.2014,28.12.2014
418906,1,1,1287,29.12.2014,29.12.2014
418910,1,1,1288,29.12.2014,29.12.2014
418915,1,2,1289,29.12.2014,31.12.2014
418916,1,2,1290,29.12.2014,31.12.2014
156851,1,1,1291,29.12.2014,29.12.2014
418912,1,1,1292,30.12.2014,30.12.2014
419854,1,1,1293,31.12.2014,31.12.2014
419852,1,1,1294,1.01.2015,1.01.2015
198673,1,1,1295,1.01.2015,1.01.2015
203643,1,5,1296,1.01.2015,28.02.2015
198678,1,2,1297,6.01.2015,7.01.2015
419857,1,1,1298,6.01.2015,6.01.2015
419860,1,1,1299,6.01.2015,6.01.2015
420088,1,2,1300,6.01.2015,8.01.2015
419885,1,1,1301,7.01.2015,7.01.2015
419887,1,1,1302,7.01.2015,7.01.2015
419890,1,1,1303,8.01.2015,8.01.2015
420089,1,1,1304,8.01.2015,8.01.2015
420094,1,1,1305,9.01.2015,9.01.2015
198682,1,1,1306,9.01.2015,9.01.2015
198680,1,1,1307,9.01.2015,9.01.2015
421239,1,1,1308,9.01.2015,9.01.2015
420109,1,1,1309,11.01.2015,11.01.2015
420111,1,1,1310,12.01.2015,12.01.2015
420114,1,1,1311,12.01.2015,12.01.2015
420117,1,1,1312,13.01.2015,13.01.2015
420582,1,2,1313,13.01.2015,15.01.2015
420649,1,1,1314,13.01.2015,13.01.2015
198693,1,1,1315,13.01.2015,13.01.2015
198695,1,1,1316,13.01.2015,13.01.2015
198696,1,1,1317,13.01.2015,13.01.2015
198895,1,4,1318,13.01.2015,21.01.2015
203423,1,5,1319,13.01.2015,15.02.2015
198701,1,1,1320,14.01.2015,14.01.2015
420129,1,1,1321,14.01.2015,14.01.2015
198835,1,2,1322,15.01.2015,17.01.2015
198826,1,2,1323,15.01.2015,16.01.2015
198827,1,1,1324,15.01.2015,15.01.2015
198828,1,2,1325,15.01.2015,16.01.2015
198829,1,2,1326,15.01.2015,16.01.2015
198830,1,1,1327,16.01.2015,16.01.2015
198831,1,1,1328,16.01.2015,16.01.2015
198832,1,2,1329,16.01.2015,17.01.2015
198833,1,2,1330,16.01.2015,17.01.2015
420583,1,1,1331,16.01.2015,16.01.2015
420584,1,1,1332,16.01.2015,16.01.2015
420586,1,1,1333,16.01.2015,16.01.2015
420587,1,1,1334,16.01.2015,16.01.2015
420590,1,1,1335,16.01.2015,16.01.2015
420599,1,2,1336,16.01.2015,18.01.2015
420591,1,1,1337,17.01.2015,17.01.2015
420595,1,1,1338,17.01.2015,17.01.2015
420597,1,1,1339,17.01.2015,17.01.2015
420589,1,1,1340,17.01.2015,17.01.2015
198834,1,1,1341,17.01.2015,17.01.2015
198844,1,1,1342,18.01.2015,18.01.2015
198846,1,1,1343,18.01.2015,18.01.2015
198839,1,1,1344,18.01.2015,18.01.2015
420600,1,1,1345,18.01.2015,18.01.2015
420601,1,1,1346,18.01.2015,18.01.2015
420604,1,1,1347,18.01.2015,18.01.2015
420607,1,1,1348,18.01.2015,18.01.2015
420611,1,1,1349,18.01.2015,18.01.2015
420650,1,1,1350,18.01.2015,18.01.2015
420641,1,2,1351,19.01.2015,20.01.2015
420643,1,1,1352,19.01.2015,19.01.2015
420616,1,1,1353,19.01.2015,19.01.2015
420617,1,1,1354,19.01.2015,19.01.2015
420635,1,1,1355,19.01.2015,19.01.2015
420903,1,2,1356,19.01.2015,21.01.2015
420890,1,2,1357,20.01.2015,21.01.2015
198859,1,1,1358,20.01.2015,20.01.2015
198860,1,2,1359,20.01.2015,21.01.2015
420636,1,1,1360,20.01.2015,20.01.2015
420660,1,1,1361,20.01.2015,20.01.2015
420662,1,1,1362,20.01.2015,20.01.2015
420666,1,1,1363,20.01.2015,20.01.2015
420669,1,1,1364,20.01.2015,20.01.2015
420670,1,1,1365,20.01.2015,20.01.2015
420680,1,1,1366,20.01.2015,20.01.2015
420682,1,1,1367,20.01.2015,20.01.2015
420684,1,1,1368,20.01.2015,20.01.2015
420685,1,1,1369,20.01.2015,20.01.2015
420687,1,1,1370,20.01.2015,20.01.2015
420688,1,1,1371,20.01.2015,20.01.2015
420704,1,1,1372,20.01.2015,20.01.2015
420705,1,1,1373,20.01.2015,20.01.2015
420710,1,1,1374,20.01.2015,20.01.2015
420711,1,1,1375,20.01.2015,20.01.2015
420713,1,1,1376,20.01.2015,20.01.2015
420714,1,1,1377,20.01.2015,20.01.2015
420715,1,1,1378,20.01.2015,20.01.2015
420723,1,1,1379,20.01.2015,20.01.2015
420767,1,1,1380,20.01.2015,20.01.2015
420769,1,1,1381,20.01.2015,20.01.2015
420773,1,1,1382,20.01.2015,20.01.2015
420774,1,1,1383,20.01.2015,20.01.2015
420781,1,1,1384,20.01.2015,20.01.2015
420782,1,1,1385,20.01.2015,20.01.2015
420790,1,1,1386,20.01.2015,20.01.2015
420791,1,1,1387,20.01.2015,20.01.2015
420797,1,1,1388,20.01.2015,20.01.2015
420807,1,1,1389,20.01.2015,20.01.2015
420808,1,1,1390,20.01.2015,20.01.2015
420811,1,1,1391,20.01.2015,20.01.2015
420814,1,1,1392,20.01.2015,20.01.2015
420825,1,1,1393,20.01.2015,20.01.2015
420826,1,1,1394,20.01.2015,20.01.2015
420832,1,1,1395,20.01.2015,20.01.2015
420834,1,1,1396,20.01.2015,20.01.2015
420845,1,1,1397,20.01.2015,20.01.2015
420848,1,1,1398,21.01.2015,21.01.2015
420868,1,1,1399,21.01.2015,21.01.2015
420870,1,1,1400,21.01.2015,21.01.2015
198887,1,2,1401,21.01.2015,22.01.2015
198890,1,2,1402,21.01.2015,22.01.2015
420891,1,2,1403,21.01.2015,22.01.2015
420902,1,1,1404,21.01.2015,21.01.2015
420873,1,1,1405,21.01.2015,21.01.2015
420874,1,1,1406,21.01.2015,21.01.2015
420918,1,1,1407,21.01.2015,21.01.2015
420919,1,1,1408,21.01.2015,21.01.2015
420921,1,1,1409,22.01.2015,22.01.2015
420988,1,1,1410,22.01.2015,22.01.2015
420989,1,1,1411,22.01.2015,22.01.2015
420990,1,1,1412,22.01.2015,22.01.2015
420991,1,1,1413,22.01.2015,22.01.2015
420995,1,1,1414,22.01.2015,22.01.2015
420997,1,1,1415,22.01.2015,22.01.2015
421016,1,1,1416,22.01.2015,22.01.2015
421017,1,1,1417,22.01.2015,22.01.2015
421018,1,1,1418,22.01.2015,22.01.2015
421019,1,1,1419,22.01.2015,22.01.2015
421020,1,1,1420,22.01.2015,22.01.2015
421021,1,1,1421,22.01.2015,22.01.2015
421032,1,1,1422,22.01.2015,22.01.2015
421036,1,1,1423,22.01.2015,22.01.2015
421198,1,1,1424,22.01.2015,22.01.2015
198869,1,1,1425,22.01.2015,22.01.2015
198899,1,1,1426,23.01.2015,23.01.2015
421053,1,1,1427,23.01.2015,23.01.2015
421054,1,1,1428,23.01.2015,23.01.2015
421055,1,1,1429,24.01.2015,24.01.2015
421056,1,1,1430,24.01.2015,24.01.2015
421057,1,1,1431,24.01.2015,24.01.2015
421058,1,1,1432,24.01.2015,24.01.2015
421060,1,1,1433,24.01.2015,24.01.2015
421061,1,1,1434,24.01.2015,24.01.2015
421062,1,1,1435,24.01.2015,24.01.2015
421063,1,1,1436,24.01.2015,24.01.2015
421064,1,1,1437,24.01.2015,24.01.2015
198904,1,1,1438,24.01.2015,24.01.2015
198915,1,2,1439,25.01.2015,26.01.2015
198917,1,2,1440,25.01.2015,26.01.2015
421067,1,1,1441,25.01.2015,25.01.2015
421069,1,1,1442,25.01.2015,25.01.2015
421070,1,1,1443,25.01.2015,25.01.2015
421071,1,1,1444,25.01.2015,25.01.2015
421170,1,1,1445,25.01.2015,25.01.2015
421176,1,1,1446,25.01.2015,25.01.2015
421189,1,1,1447,26.01.2015,26.01.2015
421190,1,1,1448,26.01.2015,26.01.2015
421196,1,1,1449,26.01.2015,26.01.2015
421201,1,1,1450,26.01.2015,26.01.2015
421202,1,1,1451,26.01.2015,26.01.2015
421206,1,1,1452,26.01.2015,26.01.2015
421231,1,1,1453,26.01.2015,26.01.2015
421232,1,1,1454,26.01.2015,26.01.2015
421233,1,1,1455,27.01.2015,27.01.2015
421234,1,1,1456,27.01.2015,27.01.2015
421241,1,1,1457,27.01.2015,27.01.2015
421250,1,1,1458,27.01.2015,27.01.2015
421439,1,2,1459,27.01.2015,29.01.2015
198925,1,1,1460,27.01.2015,27.01.2015
198947,1,2,1461,27.01.2015,28.01.2015
198948,1,2,1462,27.01.2015,28.01.2015
198949,1,2,1463,27.01.2015,28.01.2015
198945,1,2,1464,27.01.2015,28.01.2015
421251,1,1,1465,28.01.2015,28.01.2015
421256,1,1,1466,28.01.2015,28.01.2015
421257,1,1,1467,28.01.2015,28.01.2015
421260,1,1,1468,28.01.2015,28.01.2015
421262,1,1,1469,28.01.2015,28.01.2015
421294,1,1,1470,28.01.2015,28.01.2015
421295,1,1,1471,28.01.2015,28.01.2015
421302,1,1,1472,28.01.2015,28.01.2015
421306,1,1,1473,28.01.2015,28.01.2015
421581,1,2,1474,28.01.2015,30.01.2015
423737,1,1,1475,29.01.2015,29.01.2015
421308,1,1,1476,29.01.2015,29.01.2015
421318,1,1,1477,29.01.2015,29.01.2015
421322,1,1,1478,29.01.2015,29.01.2015
421435,1,1,1479,29.01.2015,29.01.2015
421436,1,1,1480,29.01.2015,29.01.2015
428285,1,1,1481,29.01.2015,29.01.2015
422609,1,1,1482,29.01.2015,29.01.2015
198953,1,1,1483,29.01.2015,29.01.2015
198955,1,2,1484,29.01.2015,30.01.2015
198958,1,2,1485,29.01.2015,30.01.2015
198960,1,1,1486,30.01.2015,30.01.2015
421440,1,1,1487,30.01.2015,30.01.2015
421455,1,1,1488,30.01.2015,30.01.2015
421463,1,1,1489,30.01.2015,30.01.2015
421465,1,1,1490,30.01.2015,30.01.2015
421453,1,1,1491,30.01.2015,30.01.2015
421513,1,1,1492,30.01.2015,30.01.2015
421519,1,1,1493,30.01.2015,30.01.2015
421582,1,1,1494,30.01.2015,30.01.2015
421599,1,1,1495,30.01.2015,30.01.2015
421601,1,1,1496,30.01.2015,30.01.2015
421608,1,1,1497,30.01.2015,30.01.2015
421614,1,1,1498,31.01.2015,31.01.2015
421618,1,1,1499,31.01.2015,31.01.2015
421620,1,1,1500,31.01.2015,31.01.2015
421623,1,1,1501,31.01.2015,31.01.2015
422210,1,1,1502,31.01.2015,31.01.2015
422253,1,1,1503,31.01.2015,31.01.2015
422260,1,1,1504,31.01.2015,31.01.2015
422277,1,1,1505,31.01.2015,31.01.2015
422280,1,1,1506,31.01.2015,31.01.2015
422282,1,1,1507,31.01.2015,31.01.2015
422418,1,1,1508,31.01.2015,31.01.2015
422428,1,1,1509,31.01.2015,31.01.2015
422429,1,1,1510,31.01.2015,31.01.2015
422430,1,1,1511,31.01.2015,31.01.2015
422330,1,1,1512,31.01.2015,31.01.2015
422321,1,1,1513,31.01.2015,31.01.2015
422361,1,1,1514,31.01.2015,31.01.2015
422566,1,1,1515,1.02.2015,1.02.2015
422436,1,1,1516,1.02.2015,1.02.2015
422437,1,1,1517,1.02.2015,1.02.2015
422443,1,1,1518,1.02.2015,1.02.2015
422449,1,1,1519,1.02.2015,1.02.2015
422450,1,1,1520,1.02.2015,1.02.2015
198962,1,1,1521,1.02.2015,1.02.2015
198964,1,1,1522,1.02.2015,1.02.2015
198965,1,1,1523,1.02.2015,1.02.2015
198966,1,1,1524,1.02.2015,1.02.2015
198967,1,1,1525,1.02.2015,1.02.2015
422602,1,1,1526,2.02.2015,2.02.2015
422603,1,1,1527,2.02.2015,2.02.2015
422683,1,1,1528,2.02.2015,2.02.2015
422701,1,1,1529,2.02.2015,2.02.2015
422705,1,1,1530,2.02.2015,2.02.2015
422706,1,1,1531,3.02.2015,3.02.2015
423734,1,1,1532,3.02.2015,3.02.2015
423736,1,1,1533,3.02.2015,3.02.2015
203337,1,2,1534,3.02.2015,4.02.2015
203335,1,1,1535,4.02.2015,4.02.2015
203343,1,2,1536,4.02.2015,5.02.2015
424117,1,1,1537,4.02.2015,4.02.2015
423790,1,1,1538,4.02.2015,4.02.2015
423791,1,1,1539,4.02.2015,4.02.2015
423794,1,1,1540,4.02.2015,4.02.2015
423799,1,1,1541,4.02.2015,4.02.2015
423803,1,1,1542,5.02.2015,5.02.2015
423806,1,1,1543,5.02.2015,5.02.2015
423817,1,1,1544,5.02.2015,5.02.2015
423819,1,1,1545,5.02.2015,5.02.2015
423820,1,1,1546,6.02.2015,6.02.2015
423823,1,1,1547,6.02.2015,6.02.2015
423824,1,1,1548,6.02.2015,6.02.2015
423836,1,1,1549,6.02.2015,6.02.2015
423840,1,1,1550,6.02.2015,6.02.2015
423843,1,1,1551,6.02.2015,6.02.2015
423847,1,1,1552,6.02.2015,6.02.2015
423881,1,1,1553,6.02.2015,6.02.2015
423882,1,1,1554,6.02.2015,6.02.2015
423883,1,1,1555,6.02.2015,6.02.2015
203356,1,2,1556,6.02.2015,7.02.2015
203354,1,2,1557,6.02.2015,7.02.2015
423884,1,1,1558,7.02.2015,7.02.2015
423885,1,1,1559,7.02.2015,7.02.2015
423886,1,1,1560,7.02.2015,7.02.2015
423898,1,1,1561,7.02.2015,7.02.2015
423899,1,1,1562,7.02.2015,7.02.2015
423900,1,1,1563,7.02.2015,7.02.2015
423919,1,1,1564,8.02.2015,8.02.2015
423928,1,1,1565,8.02.2015,8.02.2015
423935,1,1,1566,8.02.2015,8.02.2015
423951,1,1,1567,8.02.2015,8.02.2015
423955,1,1,1568,8.02.2015,8.02.2015
424832,1,1,1569,8.02.2015,8.02.2015
203368,1,2,1570,8.02.2015,9.02.2015
203365,1,2,1571,8.02.2015,9.02.2015
423956,1,1,1572,9.02.2015,9.02.2015
424029,1,1,1573,9.02.2015,9.02.2015
424030,1,1,1574,9.02.2015,9.02.2015
423991,1,1,1575,9.02.2015,9.02.2015
424006,1,1,1576,9.02.2015,9.02.2015
424023,1,1,1577,9.02.2015,9.02.2015
424027,1,1,1578,9.02.2015,9.02.2015
423952,1,1,1579,9.02.2015,9.02.2015
424032,1,1,1580,10.02.2015,10.02.2015
424033,1,1,1581,10.02.2015,10.02.2015
424034,1,1,1582,10.02.2015,10.02.2015
424070,1,1,1583,10.02.2015,10.02.2015
424071,1,1,1584,10.02.2015,10.02.2015
424031,1,1,1585,10.02.2015,10.02.2015
203377,1,1,1586,10.02.2015,10.02.2015
203393,1,2,1587,10.02.2015,11.02.2015
203391,1,1,1588,11.02.2015,11.02.2015
203392,1,1,1589,11.02.2015,11.02.2015
424089,1,1,1590,11.02.2015,11.02.2015
424091,1,1,1591,11.02.2015,11.02.2015
424104,1,1,1592,11.02.2015,11.02.2015
424106,1,1,1593,11.02.2015,11.02.2015
424119,1,1,1594,11.02.2015,11.02.2015
424123,1,1,1595,12.02.2015,12.02.2015
424170,1,1,1596,12.02.2015,12.02.2015
424171,1,1,1597,12.02.2015,12.02.2015
424172,1,1,1598,12.02.2015,12.02.2015
424175,1,1,1599,12.02.2015,12.02.2015
424176,1,1,1600,12.02.2015,12.02.2015
424180,1,1,1601,12.02.2015,12.02.2015
203395,1,2,1602,12.02.2015,13.02.2015
203396,1,1,1603,13.02.2015,13.02.2015
203397,1,1,1604,13.02.2015,13.02.2015
203398,1,2,1605,13.02.2015,14.02.2015
424185,1,1,1606,13.02.2015,13.02.2015
424200,1,1,1607,13.02.2015,13.02.2015
424201,1,1,1608,13.02.2015,13.02.2015
424204,1,1,1609,13.02.2015,13.02.2015
424205,1,1,1610,13.02.2015,13.02.2015
425984,1,1,1611,13.02.2015,13.02.2015
424217,1,1,1612,14.02.2015,14.02.2015
424218,1,1,1613,14.02.2015,14.02.2015
424240,1,1,1614,14.02.2015,14.02.2015
424241,1,1,1615,14.02.2015,14.02.2015
424244,1,1,1616,14.02.2015,14.02.2015
424245,1,1,1617,14.02.2015,14.02.2015
424248,1,1,1618,14.02.2015,14.02.2015
203399,1,1,1619,14.02.2015,14.02.2015
203402,1,1,1620,14.02.2015,14.02.2015
203403,1,1,1621,15.02.2015,15.02.2015
203401,1,1,1622,15.02.2015,15.02.2015
424251,1,1,1623,15.02.2015,15.02.2015
424253,1,1,1624,15.02.2015,15.02.2015
424254,1,1,1625,15.02.2015,15.02.2015
424259,1,1,1626,15.02.2015,15.02.2015
424296,1,1,1627,15.02.2015,15.02.2015
424297,1,1,1628,16.02.2015,16.02.2015
424298,1,1,1629,16.02.2015,16.02.2015
424300,1,1,1630,16.02.2015,16.02.2015
424302,1,1,1631,16.02.2015,16.02.2015
424303,1,1,1632,16.02.2015,16.02.2015
424831,1,2,1633,16.02.2015,18.02.2015
424319,1,1,1634,17.02.2015,17.02.2015
424320,1,1,1635,17.02.2015,17.02.2015
424322,1,1,1636,17.02.2015,17.02.2015
424333,1,1,1637,17.02.2015,17.02.2015
424335,1,1,1638,17.02.2015,17.02.2015
424350,1,1,1639,17.02.2015,17.02.2015
424351,1,1,1640,17.02.2015,17.02.2015
424403,1,1,1641,18.02.2015,18.02.2015
424405,1,1,1642,18.02.2015,18.02.2015
424830,1,1,1643,18.02.2015,18.02.2015
425987,1,1,1644,18.02.2015,18.02.2015
424833,1,1,1645,18.02.2015,18.02.2015
425964,1,1,1646,18.02.2015,18.02.2015
203406,1,1,1647,18.02.2015,18.02.2015
203407,1,1,1648,19.02.2015,19.02.2015
425966,1,1,1649,19.02.2015,19.02.2015
425969,1,1,1650,19.02.2015,19.02.2015
425973,1,1,1651,19.02.2015,19.02.2015
425990,1,1,1652,21.02.2015,21.02.2015
425995,1,1,1653,22.02.2015,22.02.2015
425996,1,1,1654,22.02.2015,22.02.2015
425997,1,1,1655,22.02.2015,22.02.2015
426039,1,1,1656,23.02.2015,23.02.2015
426040,1,1,1657,23.02.2015,23.02.2015
203413,1,1,1658,26.02.2015,26.02.2015
426041,1,1,1659,27.02.2015,27.02.2015
426043,1,1,1660,28.02.2015,28.02.2015
203415,1,1,1661,28.02.2015,28.02.2015
203418,1,1,1662,1.03.2015,1.03.2015
428093,1,1,1663,1.03.2015,1.03.2015
428094,1,1,1664,2.03.2015,2.03.2015
203419,1,2,1665,2.03.2015,3.03.2015
203420,1,2,1666,3.03.2015,4.03.2015
428096,1,1,1667,3.03.2015,3.03.2015
428158,1,1,1668,4.03.2015,4.03.2015
203424,1,1,1669,7.03.2015,7.03.2015
428161,1,1,1670,9.03.2015,9.03.2015
428176,1,1,1671,10.03.2015,10.03.2015
428177,1,1,1672,10.03.2015,10.03.2015
203425,1,1,1673,10.03.2015,10.03.2015
428178,1,1,1674,11.03.2015,11.03.2015
428180,1,1,1675,11.03.2015,11.03.2015
428181,1,1,1676,12.03.2015,12.03.2015
428182,1,1,1677,13.03.2015,13.03.2015
428185,1,1,1678,15.03.2015,15.03.2015
203426,1,1,1679,15.03.2015,15.03.2015
203504,1,1,1680,15.03.2015,15.03.2015
203509,1,2,1681,16.03.2015,17.03.2015
203514,1,1,1682,16.03.2015,16.03.2015
203507,1,1,1683,16.03.2015,16.03.2015
428189,1,1,1684,16.03.2015,16.03.2015
203520,1,2,1685,17.03.2015,18.03.2015
428447,1,1,1686,18.03.2015,18.03.2015
428202,1,1,1687,19.03.2015,19.03.2015
428272,1,1,1688,20.03.2015,20.03.2015
203523,1,1,1689,20.03.2015,20.03.2015
203524,1,1,1690,20.03.2015,20.03.2015
203526,1,2,1691,20.03.2015,21.03.2015
203528,1,1,1692,20.03.2015,20.03.2015
203529,1,1,1693,20.03.2015,20.03.2015
203619,1,1,1694,20.03.2015,20.03.2015
428291,1,1,1695,22.03.2015,22.03.2015
428287,1,2,1696,23.03.2015,24.03.2015
203616,1,2,1697,23.03.2015,24.03.2015
203611,1,2,1698,23.03.2015,24.03.2015
203612,1,2,1699,23.03.2015,24.03.2015
428301,1,1,1700,25.03.2015,25.03.2015
428903,1,1,1701,26.03.2015,26.03.2015
428299,1,1,1702,26.03.2015,26.03.2015
428300,1,1,1703,26.03.2015,26.03.2015
203627,1,1,1704,27.03.2015,27.03.2015
428302,1,1,1705,28.03.2015,28.03.2015
428309,1,1,1706,29.03.2015,29.03.2015
203628,1,1,1707,29.03.2015,29.03.2015
428448,1,1,1708,31.03.2015,31.03.2015
203633,1,1,1709,3.04.2015,3.04.2015
203635,1,1,1710,5.04.2015,5.04.2015
203637,1,1,1711,5.04.2015,5.04.2015
428668,1,1,1712,6.04.2015,6.04.2015
428673,1,1,1713,7.04.2015,7.04.2015
203638,1,1,1714,7.04.2015,7.04.2015
428674,1,1,1715,8.04.2015,8.04.2015
428677,1,1,1716,10.04.2015,10.04.2015
428772,1,1,1717,12.04.2015,12.04.2015
428773,1,1,1718,12.04.2015,12.04.2015
428774,1,1,1719,12.04.2015,12.04.2015
203645,1,1,1720,12.04.2015,12.04.2015
203653,1,1,1721,13.04.2015,13.04.2015
428779,1,1,1722,13.04.2015,13.04.2015
428780,1,1,1723,13.04.2015,13.04.2015
203656,1,1,1724,14.04.2015,14.04.2015
203661,1,1,1725,15.04.2015,15.04.2015
428783,1,1,1726,15.04.2015,15.04.2015
428785,1,1,1727,18.04.2015,18.04.2015
428818,1,1,1728,19.04.2015,19.04.2015
428820,1,1,1729,20.04.2015,20.04.2015
203663,1,2,1730,20.04.2015,21.04.2015
428822,1,1,1731,22.04.2015,22.04.2015
428897,1,1,1732,22.04.2015,22.04.2015
428898,1,1,1733,24.04.2015,24.04.2015
203665,1,1,1734,25.04.2015,25.04.2015
203667,1,1,1735,25.04.2015,25.04.2015
203666,1,1,1736,26.04.2015,26.04.2015
428904,1,1,1737,26.04.2015,26.04.2015
428931,1,1,1738,26.04.2015,26.04.2015
428932,1,1,1739,27.04.2015,27.04.2015
203668,1,1,1740,27.04.2015,27.04.2015
203669,1,1,1741,28.04.2015,28.04.2015
203670,1,1,1742,29.04.2015,29.04.2015
203671,1,2,1743,29.04.2015,30.04.2015
203672,1,2,1744,29.04.2015,30.04.2015
203673,1,2,1745,29.04.2015,30.04.2015
203674,1,1,1746,30.04.2015,30.04.2015
428974,1,1,1747,1.05.2015,1.05.2015
203677,1,2,1748,2.05.2015,3.05.2015
203678,1,2,1749,2.05.2015,3.05.2015
203679,1,2,1750,2.05.2015,3.05.2015
203680,1,2,1751,3.05.2015,4.05.2015
203681,1,2,1752,3.05.2015,4.05.2015
429029,1,1,1753,3.05.2015,3.05.2015
429031,1,1,1754,3.05.2015,3.05.2015
429036,1,1,1755,5.05.2015,5.05.2015
429102,1,1,1756,5.05.2015,5.05.2015
203682,1,1,1757,5.05.2015,5.05.2015
203683,1,2,1758,5.05.2015,6.05.2015
203684,1,2,1759,5.05.2015,6.05.2015
429039,1,1,1760,6.05.2015,6.05.2015
429103,1,1,1761,7.05.2015,7.05.2015
429126,1,1,1762,7.05.2015,7.05.2015
429127,1,1,1763,7.05.2015,7.05.2015
203685,1,1,1764,7.05.2015,7.05.2015
429138,1,1,1765,8.05.2015,8.05.2015
429132,1,1,1766,11.05.2015,11.05.2015
429133,1,1,1767,11.05.2015,11.05.2015
429149,1,1,1768,12.05.2015,12.05.2015
429137,1,1,1769,13.05.2015,13.05.2015
429136,1,1,1770,14.05.2015,14.05.2015
429139,1,1,1771,15.05.2015,15.05.2015
203686,1,1,1772,15.05.2015,15.05.2015
203687,1,1,1773,16.05.2015,16.05.2015
429147,1,1,1774,16.05.2015,16.05.2015
203688,1,1,1775,17.05.2015,17.05.2015
429148,1,1,1776,18.05.2015,18.05.2015
429151,1,1,1777,19.05.2015,19.05.2015
203689,1,1,1778,19.05.2015,19.05.2015
429159,1,1,1779,20.05.2015,20.05.2015
429163,1,1,1780,21.05.2015,21.05.2015
204570,1,1,1781,21.05.2015,21.05.2015
204566,1,2,1782,21.05.2015,22.05.2015
204578,1,1,1783,22.05.2015,22.05.2015
429174,1,1,1784,22.05.2015,22.05.2015
429175,1,1,1785,22.05.2015,22.05.2015
429177,1,1,1786,23.05.2015,23.05.2015
