casualty_id,event_id,deaths_a,deaths_b,deaths_civilians,death_unknown,best,high,low
2736,263660,0,1,0,0,1,1,1
2737,275593,3,0,0,0,3,3,0
2738,263699,0,1,0,0,1,1,1
2739,263713,0,1,0,0,1,1,1
2740,275539,1,0,0,0,1,1,0
2741,275427,0,0,1,0,1,1,1
2742,263747,5,0,0,0,5,5,5
2743,275414,0,0,1,0,1,1,1
2744,264349,2,0,0,0,2,2,2
2745,264620,0,0,1,0,1,1,1
2746,275540,1,0,0,0,1,1,0
2747,275541,2,0,0,0,2,2,0
2748,266882,0,0,2,0,2,2,2
2749,275592,2,0,0,0,2,3,0
2750,275426,0,0,1,0,1,1,1
2751,271437,2,0,0,0,2,2,2
2752,271499,0,1,0,0,1,1,1
2753,275595,0,0,0,7,7,8,0
2754,275259,0,1,0,0,1,1,1
2755,289556,1,0,0,0,1,1,1
2756,289100,0,1,0,0,1,1,1
2757,325470,1,0,0,0,1,1,0
2758,289557,1,0,0,0,1,1,0
2759,315771,0,0,1,0,1,1,1
2760,325471,1,0,0,0,1,1,0
2761,289357,0,2,0,0,2,2,2
2762,289571,1,0,0,0,1,1,1
2763,289373,0,2,0,0,2,2,2
2764,325472,1,0,0,0,1,1,0
2765,315724,0,0,1,0,1,1,1
2766,301328,1,0,0,0,1,1,1
2767,325473,1,0,0,0,1,1,0
2768,303996,1,0,0,0,1,1,1
2769,304049,0,0,1,0,1,1,1
2770,315691,2,0,0,0,2,2,2
2771,304236,0,1,0,0,1,1,1
2772,308268,0,1,0,0,1,1,1
2773,308293,0,1,0,0,1,1,1
2774,308323,0,1,0,0,1,1,1
2775,315781,1,0,0,0,1,1,1
2776,315790,0,1,0,0,1,1,1
2777,315792,0,1,0,0,1,1,1
2778,324409,1,0,0,0,1,1,1
2779,324457,3,0,0,0,3,3,3
2780,376162,0,0,0,0,0,3,0
2781,376164,5,0,0,0,5,5,0
2782,338592,1,0,0,0,1,1,1
2783,338046,1,0,0,0,1,1,1
2784,338048,0,1,0,0,1,1,1
2785,338050,1,0,0,0,1,1,1
2786,338055,1,0,0,0,1,1,1
2787,338057,1,0,0,0,1,1,1
2788,338077,0,1,0,0,1,1,1
2789,338083,1,0,0,0,1,1,1
2790,376163,0,4,0,0,4,15,0
2791,338162,1,0,0,0,1,1,1
2792,338163,1,0,0,0,1,1,1
2793,376165,0,2,0,0,2,2,0
2794,338611,1,0,0,0,1,1,1
2795,338164,0,0,1,0,1,1,1
2796,338167,0,1,0,0,1,1,1
2797,338616,1,0,0,0,1,1,1
2798,338169,1,0,0,0,1,1,1
2799,338199,1,0,0,0,1,1,1
2800,338197,1,0,0,0,1,1,1
2801,338438,0,0,1,0,1,1,1
2802,338441,1,0,0,0,1,1,1
2803,338442,1,0,0,0,1,1,1
2804,338619,1,0,0,0,1,1,1
2805,343812,1,0,0,0,1,1,1
2806,376173,0,5,0,0,5,5,0
2807,343813,1,0,0,0,1,1,1
2808,343814,1,0,0,0,1,1,1
2809,343815,1,0,0,0,1,1,1
2810,350717,0,0,0,0,0,4,0
2811,376146,0,1,0,0,1,1,0
2812,343817,1,0,0,0,1,1,1
2813,349608,0,0,1,0,1,1,1
2814,366896,1,0,0,0,1,1,1
2815,376153,0,1,0,0,1,1,0
2816,350715,0,2,0,0,2,4,0
2817,349661,1,0,0,0,1,1,1
2818,349667,1,0,0,0,1,1,1
2819,376155,0,1,0,0,1,1,0
2820,354299,0,1,0,0,1,1,1
2821,354372,0,0,0,0,0,1,0
2822,376156,0,1,0,0,1,1,0
2823,376178,0,0,0,0,0,2,0
2824,390405,0,0,1,0,1,1,0
2825,358330,1,0,0,0,1,1,1
2826,366892,0,0,0,0,0,1,0
2827,376179,0,0,0,0,0,5,0
2828,374353,0,0,1,0,1,1,1
2829,374284,0,2,0,0,2,2,2
2830,425443,0,1,0,0,1,1,1
2831,379615,0,1,0,0,1,1,0
2832,379544,1,0,0,0,1,1,1
2833,402782,0,0,1,0,1,1,0
2834,385047,0,0,1,0,1,1,1
2835,385254,1,0,0,0,1,1,1
2836,402779,0,0,1,0,1,1,0
2837,389902,0,1,0,0,1,1,1
2838,395619,0,0,1,0,1,1,1
2839,396538,1,0,0,0,1,1,1
2840,395640,1,0,0,0,1,1,0
2841,395647,0,1,0,0,1,1,1
2842,395678,0,0,1,0,1,1,1
2843,396542,1,0,0,0,1,1,1
2844,401610,0,1,0,0,1,1,1
2845,401593,0,1,0,0,1,1,1
2846,401596,0,1,0,0,1,1,1
2847,401606,1,0,0,0,1,1,1
2848,405392,0,1,0,0,1,1,1
2849,408910,1,0,0,0,1,1,0
2850,409455,1,0,0,0,1,1,1
2851,409457,1,0,0,0,1,1,1
2852,408917,1,0,0,0,1,1,0
2853,413942,0,0,1,0,1,1,1
2854,413737,0,1,0,0,1,1,1
2855,415810,0,0,0,1,1,1,1
2856,415875,0,1,0,0,1,1,1
2857,419349,0,1,0,0,1,1,1
2858,423343,0,1,0,0,1,1,1
2859,423285,1,0,0,0,1,1,1
2860,423344,0,1,0,0,1,1,1
2861,425442,0,1,0,0,1,1,1
