connection_id,source_id,original_id
4595,11065,502
4596,11066,503
4597,11066,470
4598,11066,475
4599,11067,470
4600,11067,475
4601,11067,504
4602,11068,475
4603,11068,504
4604,11069,475
4605,11069,505
4606,11070,506
4607,11070,506
4608,11070,507
4609,11071,476
4610,11071,475
4611,11071,476
4612,11072,475
4613,11072,508
4614,11073,508
4615,11073,509
4616,11074,509
4617,11074,507
4618,11075,510
4619,11076,510
4620,11077,507
4621,11077,507
4622,11077,470
4623,11078,507
4624,11078,507
4625,11078,476
4626,11079,475
4627,11080,476
4628,11080,475
4629,11080,17
4630,11081,476
4631,11081,475
4632,11081,476
4633,11082,475
4634,11082,495
4635,11082,495
4636,11083,476
4637,11083,475
4638,11083,476
4639,11084,475
4640,11085,476
4641,11086,511
4642,11087,476
4643,11088,511
4644,11089,476
4645,11090,511
4646,11091,476
4647,11092,511
4648,11092,476
4649,11093,511
4650,11094,476
4651,11094,511
4652,11095,476
4653,11095,511
4654,11096,476
4655,11096,511
4656,11097,476
4657,11098,512
4658,11098,476
4659,11098,512
4660,11099,513
4661,11099,514
4662,11099,513
4663,11100,514
4664,11100,515
4665,11100,433
4666,11101,515
4667,11101,433
4668,11101,515
4669,11102,433
4670,11103,516
4671,11103,517
4672,11104,474
4673,11104,517
4674,11105,474
4675,11106,517
4676,11107,474
4677,11107,476
4679,11109,519
4680,11109,520
4681,11110,521
4682,11111,17
4683,11112,515
4685,11113,523
4686,11114,17
4687,11114,474
4688,11115,17
4689,11115,474
4690,11116,515
4692,11118,476
4693,11118,476
4694,11119,472
4695,11119,48
4696,11120,524
4697,11121,472
4698,11121,470
4699,11122,476
4700,11122,476
4701,11123,476
4702,11124,476
4703,11125,476
4704,11126,476
4705,11127,525
4706,11128,526
4707,11129,527
4708,11130,528
4709,11131,529
4710,11132,530
4711,11133,525
4712,11133,531
4713,11134,532
4714,11134,532
4715,11135,533
4716,11135,534
4717,11136,535
4718,11136,536
4719,11137,536
4720,11138,17
4721,11139,537
4722,11140,527
4723,11141,538
4724,11142,539
4725,11142,526
4726,11143,530
4727,11143,540
4728,11144,541
4729,11145,542
4730,11146,540
4731,11147,541
4732,11148,542
4733,11149,527
4734,11150,527
4735,11150,476
4736,11151,543
4737,11152,544
4738,11152,545
4739,11153,544
4740,11153,545
4741,11153,530
4742,11153,546
4743,11154,474
4744,11154,546
4745,11154,474
4746,11154,476
4747,11155,531
4748,11156,476
4749,11157,531
4750,11158,531
4751,11158,547
4752,11159,548
4753,11160,476
4756,11163,476
4757,11163,476
4758,11164,476
4759,11164,530
4762,11166,28
4763,11167,476
4764,11167,530
4766,11168,476
4767,11169,476
4768,11169,476
4769,11170,530
4770,11171,476
4772,11173,553
4773,11173,476
4774,11174,531
4775,11174,476
4776,11175,531
4777,11176,530
4778,11177,530
4779,11178,476
4780,11179,476
4781,11180,531
4782,11181,476
4783,11182,531
4784,11183,530
4785,11184,527
4786,11185,476
4787,11185,554
4788,11186,476
4789,11186,476
4790,11187,476
4791,11188,476
4792,11188,530
4793,11189,530
4794,11189,476
4795,11190,476
4796,11191,530
4797,11192,527
4798,11192,555
4799,11193,527
4800,11193,555
4801,11194,527
4802,11194,555
4803,11195,556
4804,11195,527
4805,11196,527
4806,11196,555
4807,11197,557
4808,11197,555
4809,11198,557
4810,11198,530
4811,11199,530
4812,11199,474
4813,11200,527
4814,11200,527
4815,11201,558
4816,11201,527
4817,11202,558
4818,11202,515
4819,11203,559
4820,11203,558
4821,11204,530
4822,11204,558
4823,11205,530
4824,11205,526
4825,11206,560
4826,11206,515
4827,11207,560
4828,11208,527
4829,11208,527
4830,11209,527
4832,11210,558
4833,11210,526
4835,11212,527
4836,11212,560
4837,11213,527
4838,11214,558
4839,11215,527
4840,11216,558
4841,11216,527
4842,11217,558
4843,11218,563
4844,11218,474
4845,11219,563
4846,11219,474
4847,11220,527
4848,11220,474
4849,11221,527
4850,11222,474
4851,11223,527
4852,11224,558
4853,11225,527
4854,11226,558
4856,11228,527
4857,11229,558
4858,11230,527
4859,11231,558
4861,11233,474
4863,11235,474
4864,11236,558
4865,11237,70
4866,11238,635
4867,11239,558
4868,11240,70
4869,11241,635
4870,11242,558
4871,11243,70
4872,11244,635
4873,11244,558
4874,11245,70
4875,11246,635
4876,11247,558
4877,11248,70
4878,11249,635
4879,11250,558
4880,11251,70
4881,11251,635
4882,11252,530
4883,11253,515
4884,11254,371
4887,11255,568
4890,11256,568
4891,11257,569
4892,11258,570
4893,11259,570
4894,11260,526
4895,11260,371
4897,11261,476
4898,11262,476
4899,11263,527
4900,11263,526
4901,11264,527
4902,11264,527
4903,11265,527
4904,11265,371
4906,11266,573
4907,11267,526
4908,11268,574
4909,11269,527
4910,11270,531
4911,11271,531
4912,11272,575
4913,11273,527
4914,11274,531
4915,11275,527
4916,11276,531
4917,11277,527
4918,11278,531
4919,11279,527
4920,11280,531
4921,11281,463
4922,11282,526
4923,11283,474
4924,11284,531
4925,11285,531
4926,11286,531
4927,11287,531
4928,11288,527
4929,11289,531
4930,11290,527
4931,11290,531
4932,11291,371
4933,11291,527
4934,11292,526
4935,11293,527
4936,11294,531
4937,11295,527
4938,11295,531
4939,11296,527
4940,11296,531
4941,11297,527
4942,11298,531
4943,11299,527
4944,11300,576
4945,11301,527
4946,11302,576
4947,11303,526
4948,11304,531
4949,11305,527
4950,11306,531
4951,11307,527
4952,11308,531
4953,11309,476
4954,11309,531
4955,11310,476
4956,11310,531
4957,11311,531
4958,11311,476
4959,11312,526
4960,11313,476
4961,11314,531
4962,11315,476
4963,11315,531
4964,11316,476
4965,11316,531
4966,11317,476
4967,11318,531
4968,11319,476
4969,11320,476
4970,11321,531
4971,11321,476
4972,11322,531
4973,11322,531
4974,11323,526
4975,11323,531
4976,11324,371
4977,11325,526
4978,11326,526
4979,11327,577
4980,11328,578
4981,11329,579
4982,11330,580
4983,11331,581
4984,11332,582
4985,11333,579
4986,11334,580
4987,11335,581
4988,11336,582
4989,11337,476
4990,11338,526
4991,11339,531
4993,11341,434
4995,11342,434
4996,11342,526
4997,11343,584
4998,11343,371
4999,11344,584
5000,11344,371
5001,11345,531
5002,11345,531
5003,11346,526
5004,11346,531
5005,11347,476
5006,11347,531
5007,11348,476
5008,11348,531
5009,11349,476
5010,11349,531
5011,11350,531
5012,11351,472
5013,11351,569
5014,11352,585
5015,11352,476
5016,11353,531
5017,11353,476
5018,11354,531
5019,11354,476
5020,11355,531
5021,11356,476
5022,11357,531
5023,11358,474
5024,11359,476
5025,11360,586
5026,11361,476
5027,11362,586
5028,11363,476
5029,11364,586
5030,11364,586
5031,11364,476
5032,11365,476
5033,11365,305
5034,11365,476
5035,11366,476
5036,11367,531
5037,11368,476
5038,11369,476
5039,11370,476
5040,11371,476
5041,11372,476
5042,11373,476
5043,11374,526
5044,11375,472
5045,11376,587
5046,11377,526
5047,11378,526
5048,11379,588
5049,11380,588
5050,11381,589
5051,11382,476
5052,11383,531
5053,11384,476
5054,11385,531
5055,11386,474
5056,11387,531
5057,11388,476
5058,11389,476
5059,11390,531
5060,11390,476
5061,11391,531
5062,11391,476
5063,11392,531
5064,11392,476
5065,11393,531
5066,11393,476
5067,11394,531
5068,11395,476
5069,11396,531
5070,11397,590
5071,11398,305
5072,11399,305
5073,11400,474
5074,11401,305
5075,11401,474
5076,11402,591
5077,11402,476
5078,11403,531
5079,11404,476
5080,11405,531
5081,11406,476
5082,11406,531
5083,11407,476
5084,11407,531
5085,11408,476
5086,11408,531
5087,11409,472
5088,11409,472
5089,11410,472
5090,11410,472
5091,11411,305
5092,11411,592
5093,11412,305
5094,11413,531
5095,11414,531
5096,11414,531
5097,11415,531
5098,11415,531
5099,11416,593
5101,11417,472
5102,11417,595
5103,11418,596
5104,11419,597
5105,11420,472
5106,11421,595
5107,11421,596
5108,11422,472
5109,11422,595
5110,11423,596
5111,11423,474
5112,11424,305
5113,11424,597
5114,11425,597
5115,11426,531
5116,11426,531
5117,11427,598
5118,11427,595
5119,11428,593
5120,11429,599
5121,11430,526
5122,11431,476
5123,11432,531
5124,11433,476
5125,11434,531
5126,11435,476
5127,11436,531
5128,11436,476
5129,11436,531
5130,11436,600
5131,11437,600
5132,11437,531
5133,11437,601
5134,11437,5
5135,11438,474
5136,11439,5
5137,11440,474
5138,11441,5
5139,11441,474
5140,11442,476
5141,11442,531
5142,11443,476
5143,11444,531
5144,11444,476
5145,11445,531
5146,11445,476
5147,11446,531
5148,11447,476
5149,11448,531
5150,11449,476
5151,11450,531
5152,11450,476
5153,11451,531
5154,11451,476
5155,11452,531
5156,11453,600
5157,11454,600
5158,11455,476
5159,11456,531
5160,11457,476
5161,11458,531
5162,11458,476
5163,11459,593
5164,11459,531
5165,11460,476
5166,11460,593
5167,11461,531
5168,11461,434
5169,11462,17
5170,11463,531
5171,11463,525
5172,11464,602
5173,11464,17
5174,11465,531
5175,11465,531
5176,11466,531
5177,11467,603
5178,11468,17
5179,11469,604
5180,11470,604
5181,11471,604
5182,11472,474
5183,11473,472
5184,11474,605
5185,11475,472
5186,11476,605
5187,11477,305
5188,11478,305
5189,11479,569
5190,11480,472
5191,11480,606
5192,11481,472
5193,11482,606
5194,11483,472
5195,11484,606
5196,11485,305
5197,11486,569
5198,11486,607
5199,11487,525
5200,11487,531
5201,11488,608
5203,11490,584
5204,11491,608
5206,11492,584
5207,11492,609
5208,11493,609
5209,11493,610
5210,11494,525
5211,11494,610
5212,11495,525
5213,11495,611
5214,11496,612
5215,11496,531
5216,11497,612
5217,11498,531
5218,11499,612
5219,11499,531
5220,11500,612
5221,11500,531
5222,11501,609
5223,11502,525
5224,11502,609
5225,11503,525
5226,11503,613
5227,11504,612
5228,11504,614
5229,11505,531
5230,11505,613
5231,11506,612
5232,11506,614
5233,11507,531
5234,11508,613
5235,11509,612
5236,11510,614
5237,11511,531
5238,11512,613
5239,11512,612
5240,11513,614
5241,11514,531
5242,11515,615
5243,11516,616
5245,11518,615
5246,11519,616
5248,11520,615
5249,11520,616
5251,11522,617
5252,11522,714
5256,11523,525
5257,11524,617
5258,11525,714
5262,11529,525
5263,11530,617
5264,11530,714
5268,11534,525
5269,11535,617
5270,11536,714
5274,11539,525
5275,11539,617
5276,11540,714
5280,11542,525
5281,11542,618
5282,11543,618
5283,11543,619
5287,11547,531
5288,11548,619
5292,11551,531
5293,11551,619
5297,11553,531
5304,11557,622
5306,11558,531
5307,11558,622
5309,11559,531
5310,11560,622
5312,11561,531
5313,11562,525
5314,11563,17
5315,11563,623
5318,11565,626
5320,11565,626
5322,11566,626
5324,11568,627
5325,11569,531
5326,11570,627
5327,11571,531
5328,11572,628
5329,11573,531
5330,11574,569
5331,11575,629
5332,11576,531
5333,11577,629
5334,11578,531
5335,11579,630
5336,11580,531
5337,11581,630
5338,11582,531
5339,11582,531
5341,11583,632
5342,11584,633
5346,11587,90
5348,11588,531
5349,11589,90
5351,11590,531
5352,11591,90
5354,11593,531
5355,11594,90
5357,11596,531
5358,11596,90
5360,11597,531
5361,11598,90
5363,11600,531
5364,11600,525
5365,11601,17
5366,11601,525
5367,11602,17
5368,11603,305
5369,11604,77
5371,11606,305
5372,11607,77
5374,11609,305
5375,11610,77
5377,11612,305
5378,11612,77
5380,11613,305
5381,11613,77
5383,11614,569
5384,11614,634
5385,11614,531
5386,11615,634
5387,11615,531
5388,11615,634
5389,11616,531
5390,11616,531
5391,11617,635
5392,11617,531
5393,11618,635
5394,11618,531
5395,11619,635
5396,11619,531
5397,11620,635
5398,11620,531
5399,11621,635
5400,11621,531
5401,11622,635
5402,11622,531
5403,11623,636
5404,11623,635
5405,11624,531
5406,11625,636
5407,11626,635
5408,11627,531
5409,11627,636
5410,11628,635
5411,11628,531
5412,11629,636
5413,11629,635
5414,11630,531
5415,11631,636
5416,11632,635
5417,11633,531
5418,11634,636
5419,11635,635
5420,11636,531
5421,11637,635
5422,11638,531
5423,11639,635
5424,11640,531
5425,11641,637
5426,11642,531
5427,11643,637
5428,11644,531
5429,11645,48
5430,11646,90
5431,11647,476
5432,11648,531
5433,11649,90
5434,11650,476
5435,11651,531
5436,11652,635
5437,11653,531
5438,11654,635
5439,11655,531
5440,11656,635
5441,11657,531
5442,11658,48
5443,11659,531
5444,11659,48
5445,11659,531
5446,11659,309
5447,11660,638
5448,11661,639
5449,11662,476
5450,11663,531
5451,11664,639
5452,11665,476
5453,11666,531
5454,11666,639
5455,11667,476
5456,11667,531
5457,11668,531
5458,11669,640
5459,11670,531
5460,11671,640
5461,11672,531
5462,11673,641
5463,11674,371
5464,11675,371
5465,11676,642
5466,11677,531
5467,11678,476
5468,11679,476
5469,11680,476
5470,11681,476
5473,11684,645
5475,11686,645
5476,11687,371
5477,11688,371
5478,11689,476
5479,11690,531
5480,11691,476
5481,11692,531
5482,11692,641
5483,11693,531
5484,11693,646
5485,11694,647
5486,11695,647
5487,11696,635
5488,11697,48
5489,11698,647
5490,11699,635
5491,11700,48
5492,11701,647
5493,11702,635
5494,11702,48
5495,11703,647
5496,11704,647
5497,11705,647
5498,11706,641
5499,11707,648
5501,11708,648
5503,11709,476
5504,11710,635
5505,11711,647
5506,11712,476
5507,11713,635
5508,11714,647
5509,11715,476
5510,11716,635
5511,11717,647
5512,11718,305
5513,11719,635
5514,11719,647
5515,11720,635
5516,11720,647
5517,11721,635
5518,11722,635
5519,11723,635
5520,11723,635
5521,11724,647
5522,11724,635
5523,11725,647
5524,11726,635
5525,11727,635
5526,11728,647
5531,11733,650
5532,11734,641
5533,11735,650
5534,11736,651
5535,11737,651
5536,11738,652
5537,11739,652
5538,11740,641
5539,11741,653
5540,11742,653
5541,11743,654
5542,11744,655
5543,11745,655
5544,11746,656
5545,11747,657
5546,11748,657
5547,11749,657
5548,11750,658
5549,11751,659
5550,11752,660
5551,11753,660
5552,11754,641
5553,11755,641
5554,11756,641
5555,11757,645
5556,11758,472
5557,11759,661
5558,11760,662
5559,11761,663
5560,11762,664
5562,11764,664
5564,11766,665
5565,11767,531
5566,11768,667
5567,11769,531
5568,11770,667
5569,11771,666
5570,11772,526
5571,11773,667
5573,11775,667
5575,11777,526
5576,11778,531
5577,11779,667
5578,11780,531
5579,11781,667
5580,11782,531
5581,11783,306
5582,11784,23
5583,11785,23
5584,11786,23
5585,11787,668
5586,11788,224
5587,11789,23
5588,11790,23
5589,11791,23
5590,11792,316
5591,11793,316
5592,11794,23
5593,11795,23
5594,11796,669
5595,11797,108
5596,11798,108
5597,11799,23
5598,11800,88
5599,11801,670
5600,11802,316
5601,11803,21
5602,11804,272
5603,11805,313
5604,11806,159
5605,11807,671
5606,11808,434
5607,11809,48
5608,11810,48
5609,11811,48
5610,11812,230
5611,11813,434
5612,11814,672
5613,11815,673
5614,11816,346
5615,11817,327
5616,11818,674
5617,11819,346
5618,11820,364
5619,11821,365
5620,11822,364
5621,11822,365
5622,11822,364
5623,11822,365
5624,11823,675
5625,11823,224
5626,11823,224
5627,11823,224
5628,11824,224
5629,11825,224
5630,11826,224
5631,11827,224
5632,11828,398
5633,11829,398
5635,11831,302
5636,11832,410
5637,11833,425
5638,11834,677
5639,11835,678
5640,11836,678
5641,11837,346
5642,11838,422
5643,11839,48
5644,11840,17
5646,11842,680
5647,11843,324
5648,11844,681
5649,11845,48
5650,11846,474
5651,11846,425
5652,11847,422
5653,11847,682
5654,11848,683
5656,11849,683
5658,11850,17
5659,11851,430
5660,11852,48
5661,11853,685
5662,11854,70
5664,11856,48
5665,11857,48
5666,11858,434
5667,11859,686
5668,11860,434
5669,11861,687
5670,11862,425
5671,11863,422
5672,11864,17
5673,11865,17
5675,11867,689
5677,11869,462
5678,11870,425
5679,11871,422
5680,11872,462
5681,11873,425
5682,11874,422
5683,11875,464
5684,11876,464
5685,11877,462
5686,11878,425
5687,11879,422
5688,11881,462
5689,11882,425
5690,11883,422
5691,11884,462
5692,11886,425
5693,11887,422
5694,11888,17
5695,11889,472
5696,11890,17
5697,11891,470
5698,11892,475
5699,11892,472
5700,11893,690
5701,11893,690
5702,11894,17
5703,11894,691
5704,11895,692
5705,11896,691
5706,11897,692
5707,11898,693
5708,11899,694
5709,11900,493
5710,11901,476
5711,11902,475
5712,11903,476
5713,11904,475
5714,11905,695
5715,11906,696
5716,11906,496
5717,11907,29
5718,11908,496
5719,11909,29
5720,11910,470
5721,11911,475
5722,11911,48
5723,11912,502
5724,11913,48
5725,11914,502
5726,11915,697
5727,11916,476
5728,11917,476
5729,11918,474
5731,11920,510
5732,11920,510
5733,11921,699
5734,11922,700
5735,11922,476
5736,11923,475
5737,11923,476
5738,11924,475
5739,11925,474
5740,11926,701
5741,11927,701
5742,11928,701
5743,11929,17
5744,11930,470
5745,11932,702
5746,11934,17
5747,11935,702
5748,11935,17
5749,11936,476
5750,11937,512
5751,11938,476
5752,11939,512
5753,11939,521
5754,11940,474
5755,11940,474
5756,11940,474
5757,11941,474
5758,11941,472
5759,11941,474
5760,11942,346
5761,11943,690
5762,11944,472
5763,11944,703
5764,11944,704
5766,11945,525
5767,11945,527
5768,11946,17
5769,11946,547
5770,11946,706
5771,11947,476
5772,11948,476
5774,11950,476
5775,11950,476
5776,11951,17
5777,11952,527
5778,11953,555
5779,11954,527
5780,11955,555
5781,11955,527
5782,11956,527
5783,11956,708
5784,11957,531
5785,11958,527
5786,11959,708
5787,11960,531
5788,11960,527
5789,11961,708
5790,11961,531
5791,11962,709
5792,11962,474
5793,11963,709
5794,11963,474
5795,11964,558
5796,11964,710
5797,11965,558
5798,11965,710
5799,11966,558
5800,11966,710
5801,11967,711
5804,11969,714
5805,11970,714
5807,11972,527
5808,11973,531
5809,11974,527
5810,11975,531
5813,11977,476
5814,11977,657
5815,11978,531
5816,11979,657
5817,11980,531
5818,11981,657
5819,11982,531
5820,11983,472
5821,11984,585
5822,11984,476
5823,11985,531
5824,11985,476
5825,11986,531
5826,11986,476
5827,11987,531
5828,11987,476
5829,11988,531
5831,11990,476
5832,11991,586
5833,11992,476
5834,11993,586
5835,11994,476
5836,11995,586
5837,11996,476
5838,11997,476
5839,11998,476
5840,11999,476
5841,12000,719
5842,12001,720
5843,12002,720
5844,12003,472
5845,12004,587
5846,12005,476
5847,12006,531
5848,12007,476
5849,12008,531
5850,12009,476
5851,12010,531
5852,12011,476
5853,12012,531
5854,12012,589
5855,12013,531
5857,12014,722
5858,12015,531
5859,12015,531
5860,12015,585
5861,12016,531
5862,12016,722
5863,12016,722
5864,12017,476
5865,12017,476
5866,12017,476
5867,12018,531
5868,12018,531
5869,12019,531
5870,12019,472
5871,12020,595
5872,12020,596
5873,12021,531
5874,12021,531
5875,12022,531
5876,12022,531
5877,12023,531
5878,12024,531
5879,12025,598
5880,12026,595
5881,12027,593
5882,12027,531
5883,12028,723
5884,12028,531
5885,12029,600
5886,12029,601
5887,12030,476
5888,12030,531
5889,12031,476
5890,12032,531
5891,12033,476
5892,12034,531
5893,12034,476
5894,12035,531
5895,12035,600
5896,12036,724
5897,12036,724
5898,12037,531
5899,12038,525
5900,12039,602
5901,12039,17
5902,12040,48
5903,12040,48
5904,12041,48
5905,12041,474
5906,12042,603
5907,12042,474
5908,12043,725
5910,12044,525
5911,12045,531
5912,12045,17
5913,12046,612
5914,12046,531
5915,12047,17
5917,12049,728
5918,12050,729
5919,12051,474
5920,12052,728
5921,12053,729
5922,12054,474
5923,12054,730
5924,12055,635
5925,12055,90
5926,12055,531
5927,12056,635
5928,12056,90
5929,12056,531
5930,12057,635
5931,12057,90
5932,12057,531
5933,12058,731
5934,12058,729
5935,12058,732
5936,12059,531
5938,12059,734
5939,12060,734
5941,12060,736
5942,12061,736
5944,12062,635
5945,12062,647
5946,12063,635
5947,12063,647
5948,12064,635
5949,12064,647
5950,12065,647
5951,12066,647
5952,12067,738
5953,12068,739
5954,12069,647
5955,12070,738
5956,12071,739
5957,12072,647
5958,12073,740
5961,12076,730
5962,12077,742
5963,12078,743
5964,12079,743
5965,12080,744
5966,12081,531
5967,12081,744
5968,12081,531
5969,12082,745
5970,12083,746
5973,12086,746
